data,carteira,base100
2016-06-07,etfs_com_tudo,131.65393383514478
2016-06-08,etfs_com_tudo,130.7712976567206
2016-06-09,etfs_com_tudo,126.91546528400377
2016-06-10,etfs_com_tudo,125.67071299356587
2016-06-13,etfs_com_tudo,126.01026779640785
2016-06-14,etfs_com_tudo,127.03203261045803
2016-06-15,etfs_com_tudo,127.69765652086602
2016-06-16,etfs_com_tudo,127.8258161446605
2016-06-17,etfs_com_tudo,128.1993972376096
2016-06-20,etfs_com_tudo,128.4503206281812
2016-06-21,etfs_com_tudo,127.86548515017786
2016-06-22,etfs_com_tudo,128.0661560913158
2016-06-23,etfs_com_tudo,129.60117775306685
2016-06-24,etfs_com_tudo,121.89200413811014
2016-06-27,etfs_com_tudo,120.73259136210173
2016-06-28,etfs_com_tudo,124.20155370055225
2016-06-29,etfs_com_tudo,123.62927968582824
2016-06-30,etfs_com_tudo,122.887976999135
2016-07-01,etfs_com_tudo,122.55302772701158
2016-07-04,etfs_com_tudo,122.71615329495764
2016-07-05,etfs_com_tudo,123.52083912828479
2016-07-06,etfs_com_tudo,123.87734859474433
2016-07-07,etfs_com_tudo,124.25570175138549
2016-07-08,etfs_com_tudo,127.64662442815917
2016-07-11,etfs_com_tudo,126.23460885187143
2016-07-12,etfs_com_tudo,128.34669292260855
2016-07-13,etfs_com_tudo,127.48417762827238
2016-07-14,etfs_com_tudo,127.4267866346132
2016-07-15,etfs_com_tudo,126.82601466020833
2016-07-18,etfs_com_tudo,128.5860166569465
2016-07-19,etfs_com_tudo,126.91702969289867
2016-07-20,etfs_com_tudo,127.29682179631546
2016-07-21,etfs_com_tudo,127.22741798781205
2016-07-22,etfs_com_tudo,128.13893369302102
2016-07-25,etfs_com_tudo,126.82900840795949
2016-07-26,etfs_com_tudo,128.4557170839509
2016-07-27,etfs_com_tudo,128.1952153275968
2016-07-28,etfs_com_tudo,127.69962251774538
2016-07-29,etfs_com_tudo,129.60282260679935
2016-08-01,etfs_com_tudo,127.24404344073457
2016-08-02,etfs_com_tudo,126.60850649418363
2016-08-03,etfs_com_tudo,126.9418975025383
2016-08-04,etfs_com_tudo,126.94743104454727
2016-08-05,etfs_com_tudo,126.00423139513804
2016-08-08,etfs_com_tudo,125.66815318641524
2016-08-09,etfs_com_tudo,126.64774887482011
2016-08-10,etfs_com_tudo,125.52370614455594
2016-08-11,etfs_com_tudo,126.11398264270153
2016-08-12,etfs_com_tudo,126.47095867183896
2016-08-15,etfs_com_tudo,129.06301918260468
2016-08-16,etfs_com_tudo,128.5676172779463
2016-08-17,etfs_com_tudo,129.01039488115148
2016-08-18,etfs_com_tudo,130.00286651060915
2016-08-19,etfs_com_tudo,130.5318947025663
2016-08-22,etfs_com_tudo,128.5251604082888
2016-08-23,etfs_com_tudo,128.33334172359233
2016-08-24,etfs_com_tudo,129.36209471706806
2016-08-25,etfs_com_tudo,128.84382181342198
2016-08-26,etfs_com_tudo,128.2039978261383
2016-08-29,etfs_com_tudo,130.03387769267377
2016-08-30,etfs_com_tudo,128.37143633585407
2016-08-31,etfs_com_tudo,127.72011286079743
2016-09-01,etfs_com_tudo,127.78109491663795
2016-09-02,etfs_com_tudo,130.47923531783047
2016-09-05,etfs_com_tudo,130.82593203404633
2016-09-06,etfs_com_tudo,133.08584119453874
2016-09-07,etfs_com_tudo,130.4301470018653
2016-09-08,etfs_com_tudo,130.11460889448435
2016-09-09,etfs_com_tudo,127.78640017097456
2016-09-12,etfs_com_tudo,130.68550077560369
2016-09-13,etfs_com_tudo,127.04730373496997
2016-09-14,etfs_com_tudo,129.53921759952448
2016-09-15,etfs_com_tudo,131.973662896641
2016-09-16,etfs_com_tudo,129.2170941717512
2016-09-19,etfs_com_tudo,128.61352605335853
2016-09-20,etfs_com_tudo,129.07212813807774
2016-09-21,etfs_com_tudo,130.79489461257882
2016-09-22,etfs_com_tudo,130.15744012461744
2016-09-23,etfs_com_tudo,129.18749843167745
2016-09-26,etfs_com_tudo,129.10678873325443
2016-09-27,etfs_com_tudo,129.75233467418764
2016-09-28,etfs_com_tudo,130.90968125824497
2016-09-29,etfs_com_tudo,128.91566592403476
2016-09-30,etfs_com_tudo,131.3484969906508
2016-10-03,etfs_com_tudo,131.76592635233305
2016-10-04,etfs_com_tudo,129.05825761981762
2016-10-05,etfs_com_tudo,131.84388656912895
2016-10-06,etfs_com_tudo,130.2954006559367
2016-10-07,etfs_com_tudo,130.1571244413227
2016-10-10,etfs_com_tudo,130.877026532901
2016-10-11,etfs_com_tudo,128.439597486871
2016-10-12,etfs_com_tudo,128.14680513512693
2016-10-13,etfs_com_tudo,127.61789756442464
2016-10-14,etfs_com_tudo,126.92936027467651
2016-10-17,etfs_com_tudo,127.74062163430742
2016-10-18,etfs_com_tudo,129.32631875651052
2016-10-19,etfs_com_tudo,129.16458304830763
2016-10-20,etfs_com_tudo,128.24154101671567
2016-10-21,etfs_com_tudo,127.14780165716458
2016-10-24,etfs_com_tudo,128.08333057179055
2016-10-25,etfs_com_tudo,127.13944006090261
2016-10-26,etfs_com_tudo,125.96637270662477
2016-10-27,etfs_com_tudo,126.68377474268544
2016-10-28,etfs_com_tudo,127.43988532469166
2016-10-31,etfs_com_tudo,128.9938441064217
2016-11-01,etfs_com_tudo,128.20114858284913
2016-11-02,etfs_com_tudo,128.67624814179658
2016-11-03,etfs_com_tudo,128.53755650317365
2016-11-04,etfs_com_tudo,127.83686767956992
2016-11-07,etfs_com_tudo,129.9487145456669
2016-11-08,etfs_com_tudo,129.21914410431927
2016-11-09,etfs_com_tudo,126.90554334753885
2016-11-10,etfs_com_tudo,126.81059631026162
2016-11-11,etfs_com_tudo,130.79120184345993
2016-11-14,etfs_com_tudo,130.14936448624334
2016-11-15,etfs_com_tudo,133.61864550511345
2016-11-16,etfs_com_tudo,133.05556808647458
2016-11-17,etfs_com_tudo,133.55573866607637
2016-11-18,etfs_com_tudo,132.3847461751363
2016-11-21,etfs_com_tudo,131.9629930118052
2016-11-22,etfs_com_tudo,132.94287723171348
2016-11-23,etfs_com_tudo,131.43268763875534
2016-11-24,etfs_com_tudo,131.45449091271337
2016-11-25,etfs_com_tudo,132.78753430386286
2016-11-28,etfs_com_tudo,133.88371079897664
2016-11-29,etfs_com_tudo,133.19484530206174
2016-11-30,etfs_com_tudo,135.5100386294619
2016-12-01,etfs_com_tudo,132.98516541533303
2016-12-02,etfs_com_tudo,139.42270080967123
2016-12-05,etfs_com_tudo,136.534378168923
2016-12-06,etfs_com_tudo,135.22280119177748
2016-12-07,etfs_com_tudo,136.33940697368314
2016-12-08,etfs_com_tudo,135.85557057840018
2016-12-09,etfs_com_tudo,135.43808957178
2016-12-12,etfs_com_tudo,135.1141645525229
2016-12-13,etfs_com_tudo,134.79245593095524
2016-12-14,etfs_com_tudo,132.08265669231753
2016-12-15,etfs_com_tudo,133.22214817377204
2016-12-16,etfs_com_tudo,132.77569462163123
2016-12-19,etfs_com_tudo,133.24813090370793
2016-12-20,etfs_com_tudo,132.6994199245229
2016-12-21,etfs_com_tudo,132.2682476073756
2016-12-22,etfs_com_tudo,130.92640936505174
2016-12-23,etfs_com_tudo,130.05344493855125
2016-12-26,etfs_com_tudo,130.03750005121108
2016-12-27,etfs_com_tudo,129.9381988301421
2016-12-28,etfs_com_tudo,130.2814758249732
2016-12-29,etfs_com_tudo,131.79928345473476
2016-12-30,etfs_com_tudo,130.26281000976653
2017-01-02,etfs_com_tudo,130.5084954317003
2017-01-03,etfs_com_tudo,132.90015218298007
2017-01-04,etfs_com_tudo,133.66024138537233
2017-01-05,etfs_com_tudo,132.29364947965007
2017-01-06,etfs_com_tudo,130.76108254556243
2017-01-09,etfs_com_tudo,131.45350323431094
2017-01-10,etfs_com_tudo,130.71687830059122
2017-01-11,etfs_com_tudo,130.98946926065202
2017-01-12,etfs_com_tudo,131.73691450550442
2017-01-13,etfs_com_tudo,131.80736643826737
2017-01-16,etfs_com_tudo,131.9366123076267
2017-01-17,etfs_com_tudo,134.50227778238732
2017-01-18,etfs_com_tudo,132.66914753194388
2017-01-19,etfs_com_tudo,133.16631652040246
2017-01-20,etfs_com_tudo,132.4577534878444
2017-01-23,etfs_com_tudo,131.46482354441264
2017-01-24,etfs_com_tudo,132.7971838303879
2017-01-25,etfs_com_tudo,134.1559472697085
2017-01-26,etfs_com_tudo,133.89425939583847
2017-01-27,etfs_com_tudo,133.96662077863627
2017-01-30,etfs_com_tudo,130.47577223442474
2017-01-31,etfs_com_tudo,131.64587987521656
2017-02-01,etfs_com_tudo,132.99193556993058
2017-02-02,etfs_com_tudo,132.68387038921736
2017-02-03,etfs_com_tudo,133.3227530051621
2017-02-06,etfs_com_tudo,132.6281102068129
2017-02-07,etfs_com_tudo,131.990978415143
2017-02-08,etfs_com_tudo,132.56599548314853
2017-02-09,etfs_com_tudo,132.89261604770496
2017-02-10,etfs_com_tudo,134.351853289583
2017-02-13,etfs_com_tudo,133.8438153577009
2017-02-14,etfs_com_tudo,134.22801024573624
2017-02-15,etfs_com_tudo,133.7897392700602
2017-02-16,etfs_com_tudo,132.56283166853817
2017-02-17,etfs_com_tudo,133.5577623843305
2017-02-20,etfs_com_tudo,133.85872304046262
2017-02-21,etfs_com_tudo,134.96412474622926
2017-02-22,etfs_com_tudo,135.1469376373174
2017-02-23,etfs_com_tudo,134.23431748157034
