ticker_1,ticker_2,correlacao,frequencia,universo,nome_ativo_1,classe_1,subclasse_1,regiao_1,pais_1,tipo_ativo_1,grupo_universo_1,nome_ativo_2,classe_2,subclasse_2,regiao_2,pais_2,tipo_ativo_2,grupo_universo_2
EWY,^KS11,0.5204935500071761,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
EWY,^MXX,0.48338418379499987,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
EWY,^N225,0.4551607275430194,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
EWY,^NDX,0.762193848361171,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
EWY,^NSEI,0.4734987218345302,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
EWY,^NZ50,0.42464444134957346,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
EWY,^STOXX50E,0.5899588737258631,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
EWY,^TWII,0.45029810503916323,diaria,total,iShares MSCI South Korea ETF,ETF,Coreia do Sul,Asia,Coreia do Sul,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
EZA,FEZ,0.783902677676256,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs
EZA,GC=F,0.5076694733617219,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
EZA,GLD,0.5329391702959982,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
EZA,IEMG,0.8674446065781991,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
EZA,INDA,0.7230426736554247,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
EZA,MCHI,0.7266648059389126,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
EZA,QQQ,0.6945291258487047,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
EZA,SMAL11.SA,0.3962723971385631,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
EZA,SPY,0.7327456029140963,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
EZA,USO,0.3925826616551507,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
EZA,VEA,0.8140408602641857,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
EZA,VT,0.7927670276419921,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
EZA,XLE,0.6028096746890577,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
EZA,^AXJO,0.3557621308098479,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
EZA,^BVSP,0.47773992014791866,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
EZA,^FTSE,0.5723133954913627,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
EZA,^GDAXI,0.5582402383880053,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
EZA,^GSPC,0.7327017696470354,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
EZA,^HSI,0.44856455236296444,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
EZA,^KS11,0.3329751520789784,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
EZA,^MXX,0.5072017652602144,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
EZA,^N225,0.3642037275371525,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
EZA,^NDX,0.6944032623341416,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
EZA,^NSEI,0.42724555483695426,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
EZA,^NZ50,0.3648815082887325,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
EZA,^STOXX50E,0.5737359021003232,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
EZA,^TWII,0.3591713345919774,diaria,total,iShares MSCI South Africa ETF,ETF,Africa do Sul,Africa,Africa do Sul,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
FEZ,GC=F,0.48752309865584237,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
FEZ,GLD,0.5168706749977552,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
FEZ,IEMG,0.8725221103584314,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
FEZ,INDA,0.7790740922478758,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
FEZ,MCHI,0.7147465925376566,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
FEZ,QQQ,0.8241414497637968,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
FEZ,SMAL11.SA,0.3463785977073265,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
FEZ,SPY,0.8812195540009544,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
FEZ,USO,0.41452618380329276,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
FEZ,VEA,0.9657947091359825,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
FEZ,VT,0.9295417965317816,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
FEZ,XLE,0.6803419242193283,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
FEZ,^AXJO,0.40945990778683833,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
FEZ,^BVSP,0.40880556557482306,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
FEZ,^FTSE,0.6899815306574101,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
FEZ,^GDAXI,0.7333189398431862,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
FEZ,^GSPC,0.880826630176299,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
FEZ,^HSI,0.44409611601631027,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
FEZ,^KS11,0.35353467887072,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
FEZ,^MXX,0.5241717196850091,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
FEZ,^N225,0.4447304040080937,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
FEZ,^NDX,0.8243243077888445,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
FEZ,^NSEI,0.49603729292434906,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
FEZ,^NZ50,0.4425952781476376,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
FEZ,^STOXX50E,0.7523732767712085,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
FEZ,^TWII,0.38899039586995104,diaria,total,SPDR EURO STOXX 50 ETF,ETF,Zona do Euro,Europa,Zona do Euro,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
GC=F,GLD,0.9540317855076572,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs
GC=F,IEMG,0.5425851605769771,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
GC=F,INDA,0.4869698736916941,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
GC=F,MCHI,0.4358350786932477,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
GC=F,QQQ,0.46478785613099277,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
GC=F,SMAL11.SA,0.03055165916856768,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
GC=F,SPY,0.5073864917101586,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
GC=F,USO,0.3175542932557675,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
GC=F,VEA,0.5641942646569629,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
GC=F,VT,0.5401462877165614,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
GC=F,XLE,0.3808019463024618,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
GC=F,^AXJO,0.32208993964024757,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
GC=F,^BVSP,0.06087960453421588,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
GC=F,^FTSE,0.4171106601934327,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
GC=F,^GDAXI,0.3477033489444905,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
GC=F,^GSPC,0.5061483718096254,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
GC=F,^HSI,0.33756670235417946,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
GC=F,^KS11,0.32482795013161897,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
GC=F,^MXX,0.3271309807924561,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
GC=F,^N225,0.36130199609442976,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
GC=F,^NDX,0.4616944056771303,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
GC=F,^NSEI,0.3877213094707483,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
GC=F,^NZ50,0.4588259778304246,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
GC=F,^STOXX50E,0.34293641154822463,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
GC=F,^TWII,0.3461141199923307,diaria,total,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
GLD,IEMG,0.5750950156237125,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs
GLD,INDA,0.511928268815296,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
GLD,MCHI,0.46393226969885926,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
GLD,QQQ,0.4898957722481611,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
GLD,SMAL11.SA,0.04622492041088816,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
GLD,SPY,0.5328318212066656,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
GLD,USO,0.3279608916947598,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
GLD,VEA,0.5944819114409952,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
GLD,VT,0.5685036167693558,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
GLD,XLE,0.39902634356935185,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
GLD,^AXJO,0.31968398860483477,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
GLD,^BVSP,0.07218602547724695,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
GLD,^FTSE,0.41823723112540173,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
GLD,^GDAXI,0.3498942062619735,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
GLD,^GSPC,0.5313755805594921,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
GLD,^HSI,0.3523849587391099,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
GLD,^KS11,0.32235379794212,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
GLD,^MXX,0.3432980302091411,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
GLD,^N225,0.3606189528722077,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
GLD,^NDX,0.48732829584533943,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
GLD,^NSEI,0.3992697445633801,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
GLD,^NZ50,0.4593892949142737,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
GLD,^STOXX50E,0.3465725555591785,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
GLD,^TWII,0.3536911397980116,diaria,total,SPDR Gold Shares,ETF,Ouro,Global,Global,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
IEMG,INDA,0.846139617153935,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,iShares MSCI India ETF,ETF,India,Asia,India,etf,etfs
IEMG,MCHI,0.8883044443402954,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,iShares MSCI China ETF,ETF,China,Asia,China,etf,etfs
IEMG,QQQ,0.8384433137984018,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,Invesco QQQ Trust,ETF,US Tech/Growth,America do Norte,Estados Unidos,etf,etfs
IEMG,SMAL11.SA,0.39909625628925177,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs
IEMG,SPY,0.8679538421676027,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs
IEMG,USO,0.4471428867190988,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
IEMG,VEA,0.9221775525853324,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
IEMG,VT,0.9215806415082411,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
IEMG,XLE,0.6773592757145945,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
IEMG,^AXJO,0.4365452210748148,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
IEMG,^BVSP,0.48223123504396354,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
IEMG,^FTSE,0.6541077492247221,diaria,total,iShares Core MSCI Emerging Markets ETF,ETF,Emerging Markets,Emergentes,Emergentes,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
